Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_ЛЛУ_160;3690;2760;1.63;160;Этаж -01 (отм. -3,800);Секция 2;Монолитная стена
BRU_ЛЛУ_160;3690;4090;2.37;160;Этаж -01 (отм. -3,800);Секция 2;Монолитная стена
BRU_ЛЛУ_160;3690;2560;1.42;160;Этаж -01 (отм. -3,800);Секция 2;Монолитная стена
BRU_ЛЛУ_160;3690;6900;3.98;160;Этаж -01 (отм. -3,800);Секция 2;Монолитная стена
BRU_ЛЛУ_160;3690;3000;1.24;160;Этаж -01 (отм. -3,800);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.69;160;Этаж 04 (отм. +10,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;5825;2.66;160;Этаж 04 (отм. +10,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.25;160;Этаж 04 (отм. +10,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 04 (отм. +10,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 04 (отм. +10,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;6900;2.52;160;Этаж 04 (отм. +10,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;3065;0.88;160;Этаж 04 (отм. +10,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.69;160;Этаж 05 (отм. +13,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;5825;2.66;160;Этаж 05 (отм. +13,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.25;160;Этаж 05 (отм. +13,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 05 (отм. +13,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 05 (отм. +13,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;6900;2.52;160;Этаж 05 (отм. +13,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;3065;0.88;160;Этаж 05 (отм. +13,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.69;160;Этаж 06 (отм. +16,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;5825;2.66;160;Этаж 06 (отм. +16,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.25;160;Этаж 06 (отм. +16,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 06 (отм. +16,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 06 (отм. +16,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;6900;2.52;160;Этаж 06 (отм. +16,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;3065;0.88;160;Этаж 06 (отм. +16,050);Секция 2;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.66;160;Этаж 02 (отм. +4,050);Секция 2;Монолитная стена
